"PJM WESTERN HUB RT OFF - ICE FUTURES ENERGY DIV",260203,2026-02-03,064394,IFED,01,064 ,  254947,  113666,  139279,    6987,   66938,   11555,   62645,     374,   15569,   28727,    6226,   14847,  253996,  254788,     951,     159,  254947,  113666,  139279,    6987,   66938,   11555,   62645,     374,   15569,   28727,    6226,   14847,  253996,  254788,     951,     159,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -3236,   -2335,   -1778,    -263,     379,    1395,    3635,   -2303,     582,   -5572,    -711,    -575,   -3133,   -3011,    -103,    -225,  100.0,   44.6,   54.6,    2.7,   26.3,    4.5,   24.6,    0.1,    6.1,   11.3,    2.4,    5.8,   99.6,   99.9,    0.4,    0.1,  100.0,   44.6,   54.6,    2.7,   26.3,    4.5,   24.6,    0.1,    6.1,   11.3,    2.4,    5.8,   99.6,   99.9,    0.4,    0.1,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     82,     33,     30,      4,      4,      6,     18,.,     11,     11,      7,     11,     75,     63,     82,     33,     30,      4,      4,      6,     18,.,     11,     11,      7,     11,     75,     63,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    32.8,    42.0,    50.5,    59.9,    24.1,    38.8,    36.7,    50.9,    32.8,    42.0,    50.5,    59.9,    24.1,    38.8,    36.7,    50.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(Contracts of about 352 MWh)","064394","IFED","064 ","N16","FutOnly"
"SP15 FIN DA PEAK FIXED - ICE FUTURES ENERGY DIV",260203,2026-02-03,064395,IFED,01,064 ,  108205,   71464,   68327,    7359,   16962,    2908,    8322,    9252,    6111,    8212,    1276,    3217,  107593,  108053,     612,     152,  108205,   71464,   68327,    7359,   16962,    2908,    8322,    9252,    6111,    8212,    1276,    3217,  107593,  108053,     612,     152,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    2094,     933,    1841,    -119,     -78,     110,     759,    -244,    -299,    -151,     -46,     722,    1955,    2006,     139,      88,  100.0,   66.0,   63.1,    6.8,   15.7,    2.7,    7.7,    8.6,    5.6,    7.6,    1.2,    3.0,   99.4,   99.9,    0.6,    0.1,  100.0,   66.0,   63.1,    6.8,   15.7,    2.7,    7.7,    8.6,    5.6,    7.6,    1.2,    3.0,   99.4,   99.9,    0.6,    0.1,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     65,     26,     25,      4,.,      5,      4,     11,      6,      6,      6,      7,     49,     54,     65,     26,     25,      4,.,      5,      4,     11,      6,      6,      6,      7,     49,     54,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    39.6,    55.3,    64.2,    69.6,    38.1,    54.4,    58.7,    65.3,    39.6,    55.3,    64.2,    69.6,    38.1,    54.4,    58.7,    65.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(Contracts of about 400 MWh)","064395","IFED","064 ","N16","FutOnly"
"CAISO SP-15 DA OFF-PK FIXED - ICE FUTURES ENERGY DIV",260203,2026-02-03,064396,IFED,01,064 ,   74175,   48209,   35693,    4371,   12968,    4585,    4437,    8789,    7253,    1727,    1481,    3381,   73963,   74150,     212,      25,   74175,   48209,   35693,    4371,   12968,    4585,    4437,    8789,    7253,    1727,    1481,    3381,   73963,   74150,     212,      25,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    1114,     429,    1078,    -444,    -215,     173,     -52,     189,     186,     751,    -458,     146,    1189,    1099,     -75,      15,  100.0,   65.0,   48.1,    5.9,   17.5,    6.2,    6.0,   11.8,    9.8,    2.3,    2.0,    4.6,   99.7,  100.0,    0.3,    0.0,  100.0,   65.0,   48.1,    5.9,   17.5,    6.2,    6.0,   11.8,    9.8,    2.3,    2.0,    4.6,   99.7,  100.0,    0.3,    0.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     48,     23,     24,.,      4,      5,.,.,.,      5,.,      4,     39,     40,     48,     23,     24,.,      4,      5,.,.,.,      5,.,      4,     39,     40,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    45.5,    49.2,    67.4,    71.1,    39.6,    42.4,    56.7,    59.2,    45.5,    49.2,    67.4,    71.1,    39.6,    42.4,    56.7,    59.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(Contracts of about 352 MWh)","064396","IFED","064 ","N16","FutOnly"
"PJM AEP DAYTON RT OFF-PK FIXED - ICE FUTURES ENERGY DIV",260203,2026-02-03,06439A,IFED,01,064 ,   63017,   35977,   31945,     933,   13844,    1514,    1117,    7234,    3829,   16641,    1865,    2459,   62470,   62690,     547,     327,   63017,   35977,   31945,     933,   13844,    1514,    1117,    7234,    3829,   16641,    1865,    2459,   62470,   62690,     547,     327,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    1118,     582,     182,      22,     102,      44,     530,      18,      37,    -930,     -33,     876,    1161,    1226,     -43,    -108,  100.0,   57.1,   50.7,    1.5,   22.0,    2.4,    1.8,   11.5,    6.1,   26.4,    3.0,    3.9,   99.1,   99.5,    0.9,    0.5,  100.0,   57.1,   50.7,    1.5,   22.0,    2.4,    1.8,   11.5,    6.1,   26.4,    3.0,    3.9,   99.1,   99.5,    0.9,    0.5,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     41,     19,     21,.,      6,      7,.,      5,.,.,.,      6,     36,     40,     41,     19,     21,.,      6,      7,.,      5,.,.,.,      6,     36,     40,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    61.1,    32.5,    74.5,    53.9,    48.9,    26.0,    55.0,    43.6,    61.1,    32.5,    74.5,    53.9,    48.9,    26.0,    55.0,    43.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(Contracts of about 352 MWh)","06439A","IFED","064 ","N16","FutOnly"
"PJM AEP DAYTON RT PEAK FIXED - ICE FUTURES ENERGY DIV",260203,2026-02-03,06439B,IFED,01,064 ,   68759,   34283,   33277,    2386,   11211,    4630,    4880,   12653,    2364,   17049,    1755,    2715,   68307,   68605,     452,     154,   68759,   34283,   33277,    2386,   11211,    4630,    4880,   12653,    2364,   17049,    1755,    2715,   68307,   68605,     452,     154,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    1193,     573,     649,     -20,     263,     -77,     844,    -799,      93,   -1458,     -15,    1223,    1178,    1337,      15,    -144,  100.0,   49.9,   48.4,    3.5,   16.3,    6.7,    7.1,   18.4,    3.4,   24.8,    2.6,    3.9,   99.3,   99.8,    0.7,    0.2,  100.0,   49.9,   48.4,    3.5,   16.3,    6.7,    7.1,   18.4,    3.4,   24.8,    2.6,    3.9,   99.3,   99.8,    0.7,    0.2,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     61,     25,     26,.,      5,      6,      7,      9,      8,      5,      4,      7,     52,     53,     61,     25,     26,.,      5,      6,      7,      9,      8,      5,      4,      7,     52,     53,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    46.8,    35.2,    61.0,    56.4,    34.0,    29.1,    44.6,    42.7,    46.8,    35.2,    61.0,    56.4,    34.0,    29.1,    44.6,    42.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(Contracts of 800 MWh)","06439B","IFED","064 ","N16","FutOnly"
"PJM AEP DAYTON HUB DA OFF-PK  - ICE FUTURES ENERGY DIV",260203,2026-02-03,06439C,IFED,01,064 ,   66260,   33169,   15091,    6192,   30968,     601,    1473,    3579,     320,   23884,   15032,     144,   65783,   65735,     477,     525,   66260,   33169,   15091,    6192,   30968,     601,    1473,    3579,     320,   23884,   15032,     144,   65783,   65735,     477,     525,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    1260,     725,     772,      13,     376,       2,       0,     100,       0,     709,       2,      12,    1461,    1264,    -201,      -4,  100.0,   50.1,   22.8,    9.3,   46.7,    0.9,    2.2,    5.4,    0.5,   36.0,   22.7,    0.2,   99.3,   99.2,    0.7,    0.8,  100.0,   50.1,   22.8,    9.3,   46.7,    0.9,    2.2,    5.4,    0.5,   36.0,   22.7,    0.2,   99.3,   99.2,    0.7,    0.8,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     52,     25,     23,      5,      4,      6,.,.,.,      5,      5,.,     40,     42,     52,     25,     23,      5,      4,      6,.,.,.,      5,      5,.,     40,     42,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    51.3,    67.2,    66.3,    81.1,    47.1,    66.9,    58.7,    75.5,    51.3,    67.2,    66.3,    81.1,    47.1,    66.9,    58.7,    75.5,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(Contracts of about 352 MWh)","06439C","IFED","064 ","N16","FutOnly"
"PJM AEP DAYTON DA PEAK - ICE FUTURES ENERGY DIV",260203,2026-02-03,06439F,IFED,01,064 ,   74532,   40577,   20170,    6617,   32271,     831,    1588,    4124,     270,   23794,   15800,     523,   74200,   73989,     332,     543,   74532,   40577,   20170,    6617,   32271,     831,    1588,    4124,     270,   23794,   15800,     523,   74200,   73989,     332,     543,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     793,     517,     552,       6,     204,      -1,       0,     -95,       0,     165,      27,      93,     780,     780,      13,      13,  100.0,   54.4,   27.1,    8.9,   43.3,    1.1,    2.1,    5.5,    0.4,   31.9,   21.2,    0.7,   99.6,   99.3,    0.4,    0.7,  100.0,   54.4,   27.1,    8.9,   43.3,    1.1,    2.1,    5.5,    0.4,   31.9,   21.2,    0.7,   99.6,   99.3,    0.4,    0.7,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     62,     28,     25,      5,      5,      6,.,      5,.,      6,      6,      5,     45,     49,     62,     28,     25,      5,      5,      6,.,      5,.,      6,      6,      5,     45,     49,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    46.1,    62.9,    60.9,    78.4,    41.6,    62.9,    53.7,    75.2,    46.1,    62.9,    60.9,    78.4,    41.6,    62.9,    53.7,    75.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(Contracts of about 352 MWh)","06439F","IFED","064 ","N16","FutOnly"
"MISO INDIANA  OFF-PEAK - ICE FUTURES ENERGY DIV",260203,2026-02-03,06439K,IFED,01,064 ,   20423,   17499,   10638,     550,    1815,    1443,      10,       0,     245,       0,    6258,       0,   19747,   20399,     676,      24,   20423,   17499,   10638,     550,    1815,    1443,      10,       0,     245,       0,    6258,       0,   19747,   20399,     676,      24,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    1981,    1960,     473,       0,    1004,      21,       0,       0,       0,       0,     483,       0,    1981,    1981,       0,       0,  100.0,   85.7,   52.1,    2.7,    8.9,    7.1,    0.0,    0.0,    1.2,    0.0,   30.6,    0.0,   96.7,   99.9,    3.3,    0.1,  100.0,   85.7,   52.1,    2.7,    8.9,    7.1,    0.0,    0.0,    1.2,    0.0,   30.6,    0.0,   96.7,   99.9,    3.3,    0.1,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     30,     19,     12,.,      4,      4,.,      0,.,      0,.,      0,     26,     19,     30,     19,     12,.,      4,      4,.,      0,.,      0,.,      0,     26,     19,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    52.3,    68.7,    75.1,    85.8,    48.3,    59.7,    59.1,    66.9,    52.3,    68.7,    75.1,    85.8,    48.3,    59.7,    59.1,    66.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(Contracts of about 352 MWh)","06439K","IFED","064 ","N16","FutOnly"
"MISO IN. REAL-TIME OFF-PEAK - ICE FUTURES ENERGY DIV",260203,2026-02-03,06439L,IFED,01,064 ,   35045,   27239,   19550,    2563,    2634,    2762,    1140,    1400,     100,     297,    7925,     344,   34445,   34715,     600,     330,   35045,   27239,   19550,    2563,    2634,    2762,    1140,    1400,     100,     297,    7925,     344,   34445,   34715,     600,     330,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      35,    -237,    -768,      23,     674,       3,       0,       0,       0,      52,     -79,     194,      35,      24,       0,      11,  100.0,   77.7,   55.8,    7.3,    7.5,    7.9,    3.3,    4.0,    0.3,    0.8,   22.6,    1.0,   98.3,   99.1,    1.7,    0.9,  100.0,   77.7,   55.8,    7.3,    7.5,    7.9,    3.3,    4.0,    0.3,    0.8,   22.6,    1.0,   98.3,   99.1,    1.7,    0.9,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     28,     19,     13,.,.,      5,.,.,.,.,.,.,     28,     20,     28,     19,     13,.,.,      5,.,.,.,.,.,.,     28,     20,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    49.7,    68.6,    68.8,    88.8,    37.0,    45.4,    49.1,    57.3,    49.7,    68.6,    68.8,    88.8,    37.0,    45.4,    49.1,    57.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(Contracts of about 352 MWh)","06439L","IFED","064 ","N16","FutOnly"
"ERCOT HOUSTON 345KV RT PK FIX - ICE FUTURES ENERGY DIV",260203,2026-02-03,06439N,IFED,01,064 ,   39150,   23895,   29981,    4800,    3546,    3013,    1820,       0,    1200,    3520,     940,     350,   38598,   39030,     552,     120,   39150,   23895,   29981,    4800,    3546,    3013,    1820,       0,    1200,    3520,     940,     350,   38598,   39030,     552,     120,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -109,     -84,     166,     -18,      32,      -7,       0,       0,       0,    -100,    -400,     100,    -109,    -109,       0,       0,  100.0,   61.0,   76.6,   12.3,    9.1,    7.7,    4.6,    0.0,    3.1,    9.0,    2.4,    0.9,   98.6,   99.7,    1.4,    0.3,  100.0,   61.0,   76.6,   12.3,    9.1,    7.7,    4.6,    0.0,    3.1,    9.0,    2.4,    0.9,   98.6,   99.7,    1.4,    0.3,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     31,     16,     11,.,      4,.,.,      0,.,.,.,.,     25,     20,     31,     16,     11,.,      4,.,.,      0,.,.,.,.,     25,     20,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    42.8,    65.3,    64.7,    82.2,    40.3,    63.4,    58.8,    74.1,    42.8,    65.3,    64.7,    82.2,    40.3,    63.4,    58.8,    74.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(Contracts of about 352 MWh)","06439N","IFED","064 ","N16","FutOnly"
"ERCOT Houston 345KV RT OFF FIX - ICE FUTURES ENERGY DIV",260203,2026-02-03,06439Q,IFED,01,064 ,   36172,   22347,   28003,    3335,    3421,    3098,    1820,       0,    1200,    3770,     100,     350,   35920,   36172,     252,       0,   36172,   22347,   28003,    3335,    3421,    3098,    1820,       0,    1200,    3770,     100,     350,   35920,   36172,     252,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -156,    -131,     119,     -25,      25,       0,       0,       0,       0,    -100,    -400,     100,    -156,    -156,       0,       0,  100.0,   61.8,   77.4,    9.2,    9.5,    8.6,    5.0,    0.0,    3.3,   10.4,    0.3,    1.0,   99.3,  100.0,    0.7,    0.0,  100.0,   61.8,   77.4,    9.2,    9.5,    8.6,    5.0,    0.0,    3.3,   10.4,    0.3,    1.0,   99.3,  100.0,    0.7,    0.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     31,     16,     10,.,.,.,.,      0,.,.,.,.,     26,     18,     31,     16,     10,.,.,.,.,      0,.,.,.,.,     26,     18,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    37.3,    68.5,    58.4,    85.7,    35.1,    66.2,    53.3,    73.3,    37.3,    68.5,    58.4,    85.7,    35.1,    66.2,    53.3,    73.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(Contracts of about 352 MWh)","06439Q","IFED","064 ","N16","FutOnly"
"ERCOT NORTH 345KV RT PK FIX - ICE FUTURES ENERGY DIV",260203,2026-02-03,06439R,IFED,01,064 ,  273992,  103743,  166381,   17544,   36657,   21091,   78246,   14464,   10929,   28828,   11691,   12220,  272601,  273433,    1391,     559,  273992,  103743,  166381,   17544,   36657,   21091,   78246,   14464,   10929,   28828,   11691,   12220,  272601,  273433,    1391,     559,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -1414,    2039,    -285,     214,    -713,     -50,    1572,    -318,     -79,   -5733,    -655,     642,   -1395,   -1458,     -19,      44,  100.0,   37.9,   60.7,    6.4,   13.4,    7.7,   28.6,    5.3,    4.0,   10.5,    4.3,    4.5,   99.5,   99.8,    0.5,    0.2,  100.0,   37.9,   60.7,    6.4,   13.4,    7.7,   28.6,    5.3,    4.0,   10.5,    4.3,    4.5,   99.5,   99.8,    0.5,    0.2,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    106,     39,     41,.,      6,      6,     13,     17,     15,     12,     10,     15,     87,     90,    106,     39,     41,.,      6,      6,     13,     17,     15,     12,     10,     15,     87,     90,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    35.5,    35.6,    50.5,    52.8,    32.4,    28.1,    44.7,    39.3,    35.5,    35.6,    50.5,    52.8,    32.4,    28.1,    44.7,    39.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(1 Mw per Peak Hour)","06439R","IFED","064 ","N16","FutOnly"
"ERCOT SOUTH 345 KV RT PEAK FIX - ICE FUTURES ENERGY DIV",260203,2026-02-03,06439S,IFED,01,064 ,   30291,   23091,   14563,    4500,   10256,    1452,      76,    3300,       0,     405,       0,     420,   29944,   29991,     347,     300,   30291,   23091,   14563,    4500,   10256,    1452,      76,    3300,       0,     405,       0,     420,   29944,   29991,     347,     300,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     200,     180,      50,       0,     150,       0,       0,       0,       0,      20,       0,       0,     200,     200,       0,       0,  100.0,   76.2,   48.1,   14.9,   33.9,    4.8,    0.3,   10.9,    0.0,    1.3,    0.0,    1.4,   98.9,   99.0,    1.1,    1.0,  100.0,   76.2,   48.1,   14.9,   33.9,    4.8,    0.3,   10.9,    0.0,    1.3,    0.0,    1.4,   98.9,   99.0,    1.1,    1.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     26,     13,     12,.,      4,.,.,.,      0,.,      0,.,     20,     18,     26,     13,     12,.,      4,.,.,.,      0,.,      0,.,     20,     18,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    60.4,    53.6,    84.8,    89.9,    60.2,    52.0,    78.8,    80.0,    60.4,    53.6,    84.8,    89.9,    60.2,    52.0,    78.8,    80.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(1 Mw per Peak Hour)","06439S","IFED","064 ","N16","FutOnly"
"ERCOT-SOUTH MONTHLY OFFPEAK - ICE FUTURES ENERGY DIV",260203,2026-02-03,06439U,IFED,01,064 ,   28619,   21131,   14119,    4500,    8740,    1740,      76,    3300,       0,     405,       0,     420,   28272,   28319,     347,     300,   28619,   21131,   14119,    4500,    8740,    1740,      76,    3300,       0,     405,       0,     420,   28272,   28319,     347,     300,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     200,     180,      50,     -10,     140,      10,       0,       0,       0,      20,       0,       0,     200,     200,       0,       0,  100.0,   73.8,   49.3,   15.7,   30.5,    6.1,    0.3,   11.5,    0.0,    1.4,    0.0,    1.5,   98.8,   99.0,    1.2,    1.0,  100.0,   73.8,   49.3,   15.7,   30.5,    6.1,    0.3,   11.5,    0.0,    1.4,    0.0,    1.5,   98.8,   99.0,    1.2,    1.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     26,     12,     12,.,      4,.,.,.,      0,.,      0,.,     19,     18,     26,     12,     12,.,      4,.,.,.,      0,.,      0,.,     19,     18,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    63.0,    53.8,    83.4,    89.3,    63.0,    52.0,    77.0,    78.1,    63.0,    53.8,    83.4,    89.3,    63.0,    52.0,    77.0,    78.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(1 MW per off-peak hour)","06439U","IFED","064 ","N16","FutOnly"
"ERCOT WEST 345KV RT PEAK - ICE FUTURES ENERGY DIV",260203,2026-02-03,06439V,IFED,01,064 ,   31098,   17695,   24755,    9433,       0,    1842,     300,    2649,     400,     900,     912,     300,   30870,   30858,     228,     240,   31098,   17695,   24755,    9433,       0,    1842,     300,    2649,     400,     900,     912,     300,   30870,   30858,     228,     240,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     385,     385,     385,       0,       0,       0,       0,       0,       0,       0,       0,       0,     385,     385,       0,       0,  100.0,   56.9,   79.6,   30.3,    0.0,    5.9,    1.0,    8.5,    1.3,    2.9,    2.9,    1.0,   99.3,   99.2,    0.7,    0.8,  100.0,   56.9,   79.6,   30.3,    0.0,    5.9,    1.0,    8.5,    1.3,    2.9,    2.9,    1.0,   99.3,   99.2,    0.7,    0.8,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     26,     14,      9,      5,      0,      5,.,.,.,.,.,.,     24,     16,     26,     14,      9,      5,      0,      5,.,.,.,.,.,.,     24,     16,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    47.0,    63.2,    71.2,    89.1,    43.0,    53.3,    57.4,    69.6,    47.0,    63.2,    71.2,    89.1,    43.0,    53.3,    57.4,    69.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(1 MW per peak hour)","06439V","IFED","064 ","N16","FutOnly"
"ERCOT WEST 345K RT OFF-PEAK - ICE FUTURES ENERGY DIV",260203,2026-02-03,06439W,IFED,01,064 ,   31014,   17623,   24731,    9481,       0,    1782,     300,    2649,     400,     900,     912,     300,   30786,   30774,     228,     240,   31014,   17623,   24731,    9481,       0,    1782,     300,    2649,     400,     900,     912,     300,   30786,   30774,     228,     240,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     385,     385,     385,       0,       0,       0,       0,       0,       0,       0,       0,       0,     385,     385,       0,       0,  100.0,   56.8,   79.7,   30.6,    0.0,    5.7,    1.0,    8.5,    1.3,    2.9,    2.9,    1.0,   99.3,   99.2,    0.7,    0.8,  100.0,   56.8,   79.7,   30.6,    0.0,    5.7,    1.0,    8.5,    1.3,    2.9,    2.9,    1.0,   99.3,   99.2,    0.7,    0.8,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     26,     14,      9,      5,      0,      5,.,.,.,.,.,.,     24,     16,     26,     14,      9,      5,      0,      5,.,.,.,.,.,.,     24,     16,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    46.9,    63.5,    71.2,    89.5,    43.1,    53.6,    57.6,    69.7,    46.9,    63.5,    71.2,    89.5,    43.1,    53.6,    57.6,    69.7,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"(1 MW per Off-Peak Hour)","06439W","IFED","064 ","N16","FutOnly"
"ERCOT NORTH 345KV DA PK DLY FI - ICE FUTURES ENERGY DIV",260203,2026-02-03,0643A5,IFED,01,064 ,   11825,    6835,    6245,      80,     150,     570,     696,    3520,      90,    3350,    1100,     150,   11771,   11825,      54,       0,   11825,    6835,    6245,      80,     150,     570,     696,    3520,      90,    3350,    1100,     150,   11771,   11825,      54,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -2287,   -3530,   -3300,      80,    -150,     570,     -50,      50,      43,     600,     500,       0,   -2287,   -2287,       0,       0,  100.0,   57.8,   52.8,    0.7,    1.3,    4.8,    5.9,   29.8,    0.8,   28.3,    9.3,    1.3,   99.5,  100.0,    0.5,    0.0,  100.0,   57.8,   52.8,    0.7,    1.3,    4.8,    5.9,   29.8,    0.8,   28.3,    9.3,    1.3,   99.5,  100.0,    0.5,    0.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     28,      7,      7,.,.,.,.,.,.,      4,      6,.,     17,     17,     28,      7,      7,.,.,.,.,.,.,      4,      6,.,     17,     17,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    65.9,    77.4,    87.8,    92.8,    62.5,    76.7,    83.2,    85.5,    65.9,    77.4,    87.8,    92.8,    62.5,    76.7,    83.2,    85.5,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"Megawatt Hours (MWh)","0643A5","IFED","064 ","N16","FutOnly"
